77, 122, 0.026208499999938795
77, 122, 0.08031200000004901
77, 123, 0.10785489999989295
76, 122, 0.14744389999987106
77, 123, 0.17958899999985078
78, 123, 0.21122199999990698
79, 123, 0.24247549999972762
80, 124, 0.27456439999969007
81, 125, 0.308036699999775
83, 125, 0.33830659999966883
83, 125, 0.3708585999997922
87, 126, 0.4021849000000657
87, 126, 0.4330089999998563
88, 126, 0.46381750000000466
88, 125, 0.49773830000003727
89, 125, 0.5276761000000079
89, 126, 0.5584767000000284
89, 125, 0.5906915000000481
89, 126, 0.6248209000000315
89, 126, 0.6545648999999685
89, 126, 0.6869333999998162
89, 126, 0.7193591999998716
88, 126, 0.7510849000000235
87, 125, 0.786330999999791
86, 127, 0.8306351000001087
86, 125, 0.859567099999822
86, 126, 0.8928496999997151
86, 126, 0.9227410999997119
87, 126, 0.9549332999999933
89, 125, 0.987277599999743
89, 127, 1.022323199999846
89, 126, 1.0517526999997244
91, 127, 1.084997899999962
90, 127, 1.1167671999996855
93, 125, 1.1487437999999202
97, 122, 1.1843398999999408
95, 122, 1.228371199999856
98, 118, 1.2582425999999032
98, 118, 1.2923566999998002
98, 113, 1.3221325999998044
99, 113, 1.3575188999998318
99, 113, 1.3854100999997172
97, 105, 1.4198545999997805
97, 106, 1.4470126000001073
93, 100, 1.4820654000000104
94, 100, 1.5141854999997122
87, 95, 1.547099800000069
76, 98, 1.5844997999997759
76, 97, 1.6269733999997698
65, 102, 1.6704061000000365
66, 102, 1.6991287000000739
60, 107, 1.7337186999998266
60, 106, 1.7675279000000046
60, 106, 1.797984499999984
59, 113, 1.829062199999953
62, 111, 1.8628460999998424
62, 118, 1.8932795999999144
62, 116, 1.9231726999996681
65, 125, 1.954870000000028
68, 130, 1.9861176999997951
68, 128, 2.0170021999997516
73, 133, 2.0501381999997648
75, 133, 2.081774299999779
80, 135, 2.1141241999998783
79, 134, 2.147998599999937
79, 134, 2.179014499999994
84, 137, 2.2091012000000774
84, 136, 2.239288899999792
87, 136, 2.2746667999999772
87, 136, 2.304640599999857
94, 136, 2.34030759999996
96, 134, 2.38453249999975
95, 134, 2.4148958000000675
96, 130, 2.4491736999998466
97, 130, 2.4818546999999853
98, 128, 2.515479299999697
98, 128, 2.556774199999836
97, 127, 2.5883883999999853
97, 128, 2.6222069999998894
97, 128, 2.652698899999905
96, 131, 2.688720799999828
96, 131, 2.7312560999998823
98, 135, 2.7667756000000736
99, 139, 2.79388229999995
99, 137, 2.828827899999851
101, 140, 2.85766059999969
102, 140, 2.8965321000000586
104, 142, 2.940696399999979
110, 141, 2.9839876000000913
116, 141, 3.04071359999989
116, 142, 3.0787090999997417
126, 140, 3.108594499999981
134, 138, 3.1849288999997043
134, 137, 3.222674999999981
